group	index	message_id	japanese	machine_english_reference	professional_translation	translator_notes	control_signature	english_cpu_pointer	english_bytes	japanese_symbols
03	69	0x0369	"<CLEAR>
大きな トマトンの 化石がある"	<CLEAR>There is a huge Tomaton fossil.			CLEAR END	EA:F2C7	D0 54 68 65 72 65 01 69 73 01 61 01 68 75 67 65 01 54 6F 6D 61 74 6F 6E 01 66 6F 73 73 69 6C 2E C0	1D0 0AC 016 024 001 055 060 055 06F 028 001 09E 09D 084 015 010 038 1C0
03	6A	0x036A	"<CLEAR>
↘ ロッテンブロー教会
  神官しゅぎょう場"	"<CLEAR>SE: ROTTENBLOW CHURCH
PRIEST TRAINING GROUNDS"			CLEAR NEWLINE END	EA:F2E8	D0 53 45 3A 01 52 4F 54 54 45 4E 42 4C 4F 57 01 43 48 55 52 43 48 C8 50 52 49 45 53 54 01 54 52 41 49 4E 49 4E 47 01 47 52 4F 55 4E 44 53 C0	1D0 1A0 001 06C 070 054 06F 084 05D 06C 078 122 11E 1C8 001 001 0DC 136 01B 040 084 016 041 012 0A5 1C0
03	6B	0x036B	"<SPEAKER>「うわー たすけてくれよー
なんでも しゃべるよー"	"<SPEAKER>Aah! Help me!
I will tell you anything!"			SPEAKER NEWLINE END	EA:F317	CC 41 61 68 21 01 48 65 6C 70 01 6D 65 21 C8 49 01 77 69 6C 6C 01 74 65 6C 6C 01 79 6F 75 01 61 6E 79 74 68 69 6E 67 21 C0	1CC 012 03B 078 001 01F 01C 018 022 017 039 035 078 1C8 024 03D 084 022 032 001 01B 03F 084 02C 038 035 078 1C0
03	6C	0x036C	"<SPEAKER>「ジェイビーさまは
ここから 白い ボールを
掘り出したんだ<WAIT><SPEAKER>「すごく うれしそうだったよ"	"<SPEAKER>Lord J.B. dug a
white ball out of this place.<WAIT><SPEAKER>He looked incredibly happy."			SPEAKER NEWLINE WAIT SPEAKER END	EA:F340	CC 4C 6F 72 64 01 4A 2E 42 2E 01 64 75 67 01 61 C8 77 68 69 74 65 01 62 61 6C 6C 01 6F 75 74 01 6F 66 01 74 68 69 73 01 70 6C 61 63 65 2E C5 CC 48 65 01 6C 6F 6F 6B 65 64 01 69 6E 63 72 65 64 69 62 6C 79 01 68 61 70 70 79 2E C0	1CC 084 04D 076 043 084 05C 078 01A 02E 029 1C8 019 019 015 036 001 141 011 001 084 05F 078 06A 03C 1C8 11C 037 106 01B 01F 03D 084 01F 1C5 1CC 01C 084 019 017 001 012 039 01B 01E 012 084 01F 03E 01F 035 1C0
03	6D	0x036D	"<CLEAR>
かべに 何か
掘り出したような あながある"	"<CLEAR>There is a hole in the wall
where something was dug out."			CLEAR NEWLINE END	EA:F38C	D0 54 68 65 72 65 01 69 73 01 61 01 68 6F 6C 65 01 69 6E 01 74 68 65 01 77 61 6C 6C C8 77 68 65 72 65 01 73 6F 6D 65 74 68 69 6E 67 01 77 61 73 01 64 75 67 01 6F 75 74 2E C0	1D0 015 084 02C 025 001 093 015 1C8 11C 037 106 01B 01F 035 012 024 001 010 024 084 015 010 038 1C0
03	6E	0x036E	"<CLEAR>
レバーがある
おしても ぜんぜん行かない<WAIT>
<CLEAR>
もっと 強い力で おせば
行かせるかもしれない・・・"	"<CLEAR>There is a lever. It
will not move at all.<WAIT><CLEAR>With greater strength, you
might be able to move it..."			CLEAR NEWLINE WAIT CLEAR NEWLINE END	EA:F3C6	D0 54 68 65 72 65 01 69 73 01 61 01 6C 65 76 65 72 2E 01 49 74 C8 77 69 6C 6C 01 6E 6F 74 01 6D 6F 76 65 01 61 74 01 61 6C 6C 2E C5 D0 57 69 74 68 01 67 72 65 61 74 65 72 01 73 74 72 65 6E 67 74 68 2C 01 79 6F 75 C8 6D 69 67 68 74 01 62 65 01 61 62 6C 65 01 74 6F 01 6D 6F 76 65 01 69 74 2E 2E 2E C0	1D0 06B 084 05B 078 084 015 010 038 1C8 014 01B 022 032 001 084 01D 03D 084 01D 03D 0B1 015 024 011 1C5 1D0 032 03E 023 001 138 011 107 084 022 001 014 01D 084 029 1C8 0B1 015 01D 038 015 032 01B 039 024 011 081 081 081 1C0
03	6F	0x036F	"<CLEAR>
レバーがある
ひいても ぜんぜん行かない"	"<CLEAR>There is a lever. It will
not move when pulled."			CLEAR NEWLINE END	EA:F42A	D0 54 68 65 72 65 01 69 73 01 61 01 6C 65 76 65 72 2E 01 49 74 01 77 69 6C 6C C8 6E 6F 74 01 6D 6F 76 65 01 77 68 65 6E 01 70 75 6C 6C 65 64 2E C0	1D0 06B 084 05B 078 084 015 010 038 1C8 02A 011 022 032 001 084 01D 03D 084 01D 03D 0B1 015 024 011 1C0
03	70	0x0370	"<CLEAR>
「ジェイビーじるし こうそく
かんづめ せいぞうき マーク・ワン
・・・と かいてある<WAIT>
<CLEAR>
きかいは ひどくこわれて とまっている
あちこちに しゅうりした あとがある
<WAIT>
<CLEAR>
使いすぎて もう なおせないほど
ボロボロに こわれてしまったようだ"	"<CLEAR>'J.B. HIGH-SPEED CANNER
MARK ONE' is written here.<WAIT><CLEAR>The machine is badly damaged.
Repairs cover it everywhere.<LINE><WAIT><CLEAR>It was used so much that
it finally broke beyond repair.<LINE>"			CLEAR NEWLINE WAIT CLEAR NEWLINE LINE WAIT CLEAR NEWLINE LINE END	EA:F45B	D0 27 4A 2E 42 2E 01 48 49 47 48 2D 53 50 45 45 44 01 43 41 4E 4E 45 52 C8 4D 41 52 4B 01 4F 4E 45 27 01 69 73 01 77 72 69 74 74 65 6E 01 68 65 72 65 2E C5 D0 54 68 65 01 6D 61 63 68 69 6E 65 01 69 73 01 62 61 64 6C 79 01 64 61 6D 61 67 65 64 2E C8 52 65 70 61 69 72 73 01 63 6F 76 65 72 01 69 74 01 65 76 65 72 79 77 68 65 72 65 2E C3 C5 D0 49 74 01 77 61 73 01 75 73 65 64 01 73 6F 01 6D 75 63 68 01 74 68 61 74 C8 69 74 01 66 69 6E 61 6C 6C 79 01 62 72 6F 6B 65 01 62 65 79 6F 6E 64 01 72 65 70 61 69 72 2E C3 C0	1D0 07D 084 04D 076 043 084 05C 078 084 01B 038 01B 001 019 012 01E 017 1C8 015 03D 084 021 031 001 01D 011 084 01E 012 016 001 060 078 049 081 06D 06F 1C8 081 081 081 023 001 015 011 022 010 038 1C5 1D0 016 015 011 029 001 02A 084 023 017 019 03B 039 022 001 023 02E 03E 022 011 038 1C8 010 020 019 020 025 001 01B 040 012 037 01B 01F 001 010 023 084 015 010 038 1C3 1C5 1D0 123 011 01C 084 016 022 001 032 012 001 024 014 01D 024 011 02D 084 023 1C8 084 05F 06C 084 05F 06C 025 001 019 03B 039 022 01B 02E 03E 01F 035 012 084 01F 1C3 1C0
03	71	0x0371	"<CLEAR>
↘ ラムスの塔"	<CLEAR>SE: RAMUS TOWER			CLEAR END	EA:F507	D0 53 45 3A 01 52 41 4D 55 53 01 54 4F 57 45 52 C0	1D0 1A0 001 068 062 04E 028 154 1C0
03	72	0x0372	"<CLEAR>
↘ なげきの岬"	<CLEAR>SE: CAPE OF LAMENT			CLEAR END	EA:F518	D0 53 45 3A 01 43 41 50 45 01 4F 46 01 4C 41 4D 45 4E 54 C0	1D0 1A0 001 024 084 018 016 028 1A7 1C0
03	73	0x0373	"<SPEAKER>「あたしは ようせい マミリィ
あいことばは キミソバ
たまごの おそばじゃ ないわよ"	"<SPEAKER>I am Mamiry the fairy!
The password is KIMISOBA. And
no, I do not mean egg soba!"			SPEAKER NEWLINE NEWLINE END	EA:F52C	CC 49 01 61 6D 01 4D 61 6D 69 72 79 01 74 68 65 01 66 61 69 72 79 21 C8 54 68 65 01 70 61 73 73 77 6F 72 64 01 69 73 01 4B 49 4D 49 53 4F 42 41 2E 01 41 6E 64 C8 6E 6F 2C 01 49 01 64 6F 01 6E 6F 74 01 6D 65 61 6E 01 65 67 67 01 73 6F 62 61 21 C0	1CC 010 01F 01B 029 001 035 012 01D 011 001 060 061 069 075 1C8 010 011 019 023 084 029 029 001 048 061 050 084 05B 1C8 01F 02E 084 019 028 001 014 01E 084 029 084 01B 03F 001 024 011 03B 035 1C0
03	74	0x0374	"<SPEAKER>「ここは デスランド島の
もっとも みなみにある
なげきの岬と よばれるところ<WAIT><SPEAKER>「はるか 苦から 人は
この 岬の むこうにある
バロンロックを めざした<WAIT><SPEAKER>「キングバロンの装置を
手に入れ 領士を
かくだいするためじゃ<WAIT><SPEAKER>「じゃが 海からの 強い風は
人間を よせつけんかった・・・"	"<SPEAKER>This is the Cape of
Lament, at the southernmost
tip of Deathland Island.<WAIT><SPEAKER>Since ancient times,
people have aimed for Baron
Rock beyond this cape.<WAIT><SPEAKER>They wanted King Baron's
device to expand their territories.<WAIT><SPEAKER>But the fierce winds off
the sea kept humans away..."			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE WAIT SPEAKER NEWLINE END	EA:F57E	CC 54 68 69 73 01 69 73 01 74 68 65 01 43 61 70 65 01 6F 66 C8 4C 61 6D 65 6E 74 2C 01 61 74 01 74 68 65 01 73 6F 75 74 68 65 72 6E 6D 6F 73 74 C8 74 69 70 01 6F 66 01 44 65 61 74 68 6C 61 6E 64 01 49 73 6C 61 6E 64 2E C5 CC 53 69 6E 63 65 01 61 6E 63 69 65 6E 74 01 74 69 6D 65 73 2C C8 70 65 6F 70 6C 65 01 68 61 76 65 01 61 69 6D 65 64 01 66 6F 72 01 42 61 72 6F 6E C8 52 6F 63 6B 01 62 65 79 6F 6E 64 01 74 68 69 73 01 63 61 70 65 2E C5 CC 54 68 65 79 01 77 61 6E 74 65 64 01 4B 69 6E 67 01 42 61 72 6F 6E 27 73 C8 64 65 76 69 63 65 01 74 6F 01 65 78 70 61 6E 64 01 74 68 65 69 72 01 74 65 72 72 69 74 6F 72 69 65 73 2E C5 CC 42 75 74 01 74 68 65 01 66 69 65 72 63 65 01 77 69 6E 64 73 01 6F 66 66 C8 74 68 65 01 73 65 61 01 6B 65 70 74 01 68 75 6D 61 6E 73 01 61 77 61 79 2E 2E 2E C0	1CC 019 019 029 001 084 054 04E 068 06F 084 055 08A 028 1C8 032 03E 023 032 001 02F 024 02F 025 010 038 1C8 024 084 018 016 028 1A7 023 001 035 084 029 039 038 023 019 03A 1C5 1CC 029 038 015 001 104 015 036 001 091 029 1C8 019 028 001 1A7 028 001 030 019 012 025 010 038 1C8 084 05B 06C 06F 06C 070 049 03C 001 031 084 01A 01B 01F 1C5 1CC 048 06F 084 049 084 05B 06C 06F 028 0C2 19F 03C 1C8 177 025 08E 039 001 176 1B4 03C 1C8 015 017 084 01F 011 01C 038 01F 031 084 01B 03F 1C5 1CC 084 01B 03F 084 015 001 162 015 036 028 001 138 011 168 029 1C8 091 0E3 03C 001 035 01D 021 018 03D 015 03E 01F 081 081 081 1C0
03	75	0x0375	"<SPEAKER>「わしは やぼうにとりつかれた
あわれな昔たちを とむらう
ほこらの あるじじゃよ 何か用かな?"	"<SPEAKER>I keep this shrine
for souls ruined by ambition.
Do you need something?"			SPEAKER NEWLINE NEWLINE END	EA:F685	CC 49 01 6B 65 65 70 01 74 68 69 73 01 73 68 72 69 6E 65 C8 66 6F 72 01 73 6F 75 6C 73 01 72 75 69 6E 65 64 01 62 79 01 61 6D 62 69 74 69 6F 6E 2E C8 44 6F 01 79 6F 75 01 6E 65 65 64 01 73 6F 6D 65 74 68 69 6E 67 3F C0	1CC 03B 01B 029 001 033 084 02D 012 025 023 037 021 015 039 01F 1C8 010 03B 039 024 0A7 01F 020 03C 001 023 030 036 012 1C8 02D 019 036 028 001 010 038 084 01B 084 01B 03F 035 001 093 015 112 015 024 079 1C0
03	76	0x0376	"<SPEAKER>「ここは ラムスの塔・・・<WAIT><SPEAKER>「200年まえ ときの ラムス王が
キングバロンの 古代装置を
手に入れるため 建てた塔・・・"	"<SPEAKER>This is Ramus Tower...<WAIT><SPEAKER>King Ramus built it
200 years ago to obtain
King Baron's ancient device..."			SPEAKER WAIT SPEAKER NEWLINE NEWLINE END	EA:F6CE	CC 54 68 69 73 01 69 73 01 52 61 6D 75 73 01 54 6F 77 65 72 2E 2E 2E C5 CC 4B 69 6E 67 01 52 61 6D 75 73 01 62 75 69 6C 74 01 69 74 C8 32 30 30 01 79 65 61 72 73 01 61 67 6F 01 74 6F 01 6F 62 74 61 69 6E C8 4B 69 6E 67 01 42 61 72 6F 6E 27 73 01 61 6E 63 69 65 6E 74 01 64 65 76 69 63 65 2E 2E 2E C0	1CC 019 019 029 001 068 062 04E 028 154 081 081 081 1C5 1CC 004 002 002 0CA 02E 013 001 023 016 028 001 068 062 04E 155 084 015 1C8 048 06F 084 049 084 05B 06C 06F 028 001 096 09F 0C2 19F 03C 1C8 177 025 08E 039 038 01F 031 001 15A 022 01F 154 081 081 081 1C0
03	77	0x0377	"<SPEAKER>「バロンロックのまわりは
海から ふきあげる 強い風で
船は ちかづけません<WAIT><SPEAKER>「ラムス王は ここに 高い塔を
建てて 空から バロンロックへ
行く 方法を さぐりました・・・<WAIT><SPEAKER>「わたしたち かがくしゃを
ここに とじこめて くる日も
くる日も 研究ばかり・・・<WAIT><SPEAKER>「とうとう わたしたちは ここで
死んでしまったのです・・・"	"<SPEAKER>Ships cannot approach
Baron Rock because of the
fierce winds rising from the sea.<WAIT><SPEAKER>King Ramus built this
tall tower to seek a route
through the sky to Baron Rock.<WAIT><SPEAKER>He locked us scientists
inside and forced us to
research day after day...<WAIT><SPEAKER>Eventually, we died here..."			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER END	EA:F732	CC 53 68 69 70 73 01 63 61 6E 6E 6F 74 01 61 70 70 72 6F 61 63 68 C8 42 61 72 6F 6E 01 52 6F 63 6B 01 62 65 63 61 75 73 65 01 6F 66 01 74 68 65 C8 66 69 65 72 63 65 01 77 69 6E 64 73 01 72 69 73 69 6E 67 01 66 72 6F 6D 01 74 68 65 01 73 65 61 2E C5 CC 4B 69 6E 67 01 52 61 6D 75 73 01 62 75 69 6C 74 01 74 68 69 73 C8 74 61 6C 6C 01 74 6F 77 65 72 01 74 6F 01 73 65 65 6B 01 61 01 72 6F 75 74 65 C8 74 68 72 6F 75 67 68 01 74 68 65 01 73 6B 79 01 74 6F 01 42 61 72 6F 6E 01 52 6F 63 6B 2E C5 CC 48 65 01 6C 6F 63 6B 65 64 01 75 73 01 73 63 69 65 6E 74 69 73 74 73 C8 69 6E 73 69 64 65 01 61 6E 64 01 66 6F 72 63 65 64 01 75 73 01 74 6F C8 72 65 73 65 61 72 63 68 01 64 61 79 01 61 66 74 65 72 01 64 61 79 2E 2E 2E C5 CC 45 76 65 6E 74 75 61 6C 6C 79 2C 01 77 65 01 64 69 65 64 01 68 65 72 65 2E 2E 2E C0	1CC 084 05B 06C 06F 06C 070 049 028 02E 03B 037 029 1C8 162 015 036 001 02B 016 010 084 018 038 001 138 011 168 084 022 1C8 19B 029 001 020 015 084 021 018 02E 01D 03D 1C5 1CC 068 062 04E 155 029 001 019 019 025 001 105 011 154 03C 1C8 15A 022 022 001 156 015 036 001 084 05B 06C 06F 06C 070 049 02C 1C8 08D 017 001 0B9 157 03C 001 01A 084 017 037 02E 01B 01F 081 081 081 1C5 1CC 03B 01F 01B 01F 020 001 015 084 015 017 01B 03F 03C 1C8 019 019 025 001 023 084 01B 019 031 022 001 017 038 120 032 1C8 017 038 120 032 001 0E5 0E7 084 029 015 037 081 081 081 1C5 1CC 023 012 023 012 001 03B 01F 01B 01F 020 029 001 019 019 084 022 1C8 0D6 03D 084 022 01B 02E 03E 01F 028 084 022 01C 081 081 081 1C0
03	78	0x0378	"<SPEAKER>「ラムス王は あらゆることを
こころみました・・・<WAIT><SPEAKER>「魔術や 呪術にまで たよったり
きかいの つばさ まで
作ることを めいじました・・・<WAIT><SPEAKER>「けれども どれひとつ
うまくは いきませんでした・・・"	"<SPEAKER>King Ramus
tried everything...<WAIT><SPEAKER>He turned to magic
and sorcery, and even ordered
us to build mechanical wings...<WAIT><SPEAKER>But nothing ever worked..."			SPEAKER NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER END	EA:F83E	CC 4B 69 6E 67 01 52 61 6D 75 73 C8 74 72 69 65 64 01 65 76 65 72 79 74 68 69 6E 67 2E 2E 2E C5 CC 48 65 01 74 75 72 6E 65 64 01 74 6F 01 6D 61 67 69 63 C8 61 6E 64 01 73 6F 72 63 65 72 79 2C 01 61 6E 64 01 65 76 65 6E 01 6F 72 64 65 72 65 64 C8 75 73 01 74 6F 01 62 75 69 6C 64 01 6D 65 63 68 61 6E 69 63 61 6C 01 77 69 6E 67 73 2E 2E 2E C5 CC 42 75 74 01 6E 6F 74 68 69 6E 67 01 65 76 65 72 01 77 6F 72 6B 65 64 2E 2E 2E C0	1CC 068 062 04E 155 029 001 010 036 034 038 019 023 03C 1C8 019 019 03A 02F 02E 01B 01F 081 081 081 1C5 1CC 09A 16A 033 001 12D 16A 025 02E 084 022 001 01F 035 03E 01F 037 1C8 016 015 011 028 001 021 084 029 01A 001 02E 084 022 1C8 0F6 038 019 023 03C 001 031 011 084 01B 02E 01B 01F 081 081 081 1C5 1CC 018 039 084 023 032 001 084 023 039 02A 023 021 1C8 012 02E 017 029 001 011 016 02E 01D 03D 084 022 01B 01F 081 081 081 1C0
03	79	0x0379	"<SPEAKER>「おお 神よ われらの さまよえる
たましいを 主のもとへ
おくりとどけたまえ<WAIT><SPEAKER>「ラムス王の ねがいが
かなえられぬかぎり われらは
やすらかに ねむれないのです"	"<SPEAKER>O God, carry our
wandering souls to our Lord.<WAIT><SPEAKER>Until King Ramus's wish is
fulfilled, we cannot rest in peace."			SPEAKER NEWLINE WAIT SPEAKER NEWLINE END	EA:F8CC	CC 4F 01 47 6F 64 2C 01 63 61 72 72 79 01 6F 75 72 C8 77 61 6E 64 65 72 69 6E 67 01 73 6F 75 6C 73 01 74 6F 01 6F 75 72 01 4C 6F 72 64 2E C5 CC 55 6E 74 69 6C 01 4B 69 6E 67 01 52 61 6D 75 73 27 73 01 77 69 73 68 01 69 73 C8 66 75 6C 66 69 6C 6C 65 64 2C 01 77 65 01 63 61 6E 6E 6F 74 01 72 65 73 74 01 69 6E 01 70 65 61 63 65 2E C0	1CC 014 014 001 0DC 035 001 03B 039 036 028 001 01A 02E 035 013 038 1C8 01F 02E 01B 011 03C 001 12C 028 032 023 02C 1C8 014 017 037 023 084 023 018 01F 02E 013 1C5 1CC 068 062 04E 155 028 001 027 084 015 011 084 015 1C8 015 024 013 036 039 026 015 084 016 037 001 03B 039 036 029 1C8 033 01C 036 015 025 001 027 030 039 024 011 028 084 022 01C 1C0
03	7A	0x037A	"<SPEAKER>「われらの 王の ねがいは
バロンロックまで 空を
とんで行くことだった・・・"	"<SPEAKER>Our king's wish was
to fly through the sky all
the way to Baron Rock..."			SPEAKER NEWLINE NEWLINE END	EA:F93B	CC 4F 75 72 01 6B 69 6E 67 27 73 01 77 69 73 68 01 77 61 73 C8 74 6F 01 66 6C 79 01 74 68 72 6F 75 67 68 01 74 68 65 01 73 6B 79 01 61 6C 6C C8 74 68 65 01 77 61 79 01 74 6F 01 42 61 72 6F 6E 01 52 6F 63 6B 2E 2E 2E C0	1CC 03B 039 036 028 001 155 028 001 027 084 015 011 029 1C8 084 05B 06C 06F 06C 070 049 02E 084 022 001 156 03C 1C8 023 03D 084 022 08D 017 019 023 084 01F 03E 01F 081 081 081 1C0
03	7B	0x037B	"<SPEAKER>「いちど どこかの商人が
大空をとぶ じゅうたんを
持ってきたのですが・・・<WAIT><SPEAKER>「魔法の 力は すでに
きえうせて とぶことは
できませんでした・・・"	"<SPEAKER>Once, a merchant
brought us a carpet that
could fly through the sky.<WAIT><SPEAKER>But its magic had already
faded, so it could no longer fly..."			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE END	EA:F984	CC 4F 6E 63 65 2C 01 61 01 6D 65 72 63 68 61 6E 74 C8 62 72 6F 75 67 68 74 01 75 73 01 61 01 63 61 72 70 65 74 01 74 68 61 74 C8 63 6F 75 6C 64 01 66 6C 79 01 74 68 72 6F 75 67 68 01 74 68 65 01 73 6B 79 2E C5 CC 42 75 74 01 69 74 73 01 6D 61 67 69 63 01 68 61 64 01 61 6C 72 65 61 64 79 C8 66 61 64 65 64 2C 01 73 6F 01 69 74 01 63 6F 75 6C 64 01 6E 6F 01 6C 6F 6E 67 65 72 01 66 6C 79 2E 2E 2E C0	1CC 011 020 084 023 001 084 023 019 015 028 109 091 084 015 1C8 0AC 156 03C 023 084 02B 001 084 01B 040 012 01F 03D 03C 1C8 0D3 03E 022 016 01F 028 084 022 01C 084 015 081 081 081 1C5 1CC 09A 157 028 001 107 029 001 01C 084 022 025 1C8 016 013 012 01D 022 001 023 084 02B 019 023 029 1C8 084 022 016 02E 01D 03D 084 022 01B 01F 081 081 081 1C0
03	7C	0x037C	"<SPEAKER>「この塔は 14階まである<WAIT><SPEAKER>「最上階の ラムス王が
大空へ まいあがり
バロンロックに わたったとき<WAIT><SPEAKER>「われらは かいほうされるのだ"	"<SPEAKER>This tower
has fourteen floors.<WAIT><SPEAKER>When King Ramus reaches
the top, takes to the sky,
and crosses to Baron Rock...<WAIT><SPEAKER>we will
finally be released."			SPEAKER NEWLINE WAIT SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE END	EA:FA09	CC 54 68 69 73 01 74 6F 77 65 72 C8 68 61 73 01 66 6F 75 72 74 65 65 6E 01 66 6C 6F 6F 72 73 2E C5 CC 57 68 65 6E 01 4B 69 6E 67 01 52 61 6D 75 73 01 72 65 61 63 68 65 73 C8 74 68 65 01 74 6F 70 2C 01 74 61 6B 65 73 01 74 6F 01 74 68 65 01 73 6B 79 2C C8 61 6E 64 01 63 72 6F 73 73 65 73 01 74 6F 01 42 61 72 6F 6E 01 52 6F 63 6B 2E 2E 2E C5 CC 77 65 01 77 69 6C 6C C8 66 69 6E 61 6C 6C 79 01 62 65 01 72 65 6C 65 61 73 65 64 2E C0	1CC 019 028 154 029 001 003 006 15F 02E 084 022 010 038 1C5 1CC 18A 128 15F 028 001 068 062 04E 155 084 015 1C8 0AC 156 02C 001 02E 011 010 084 015 037 1C8 084 05B 06C 06F 06C 070 049 025 001 03B 01F 03E 01F 023 016 1C5 1CC 03B 039 036 029 001 015 011 02D 012 01A 039 038 028 084 01F 1C0
03	7D	0x037D	"<SPEAKER>「この塔の中には
ラムス王の 集めたものが
たくさん まだ あります<WAIT><SPEAKER>「その中に 空をとぶものは
ないのでしょうか?"	"<SPEAKER>Many things collected
by King Ramus still
remain inside this tower.<WAIT><SPEAKER>Could one of them
be something that can fly?"			SPEAKER NEWLINE NEWLINE WAIT SPEAKER NEWLINE END	EA:FA99	CC 4D 61 6E 79 01 74 68 69 6E 67 73 01 63 6F 6C 6C 65 63 74 65 64 C8 62 79 01 4B 69 6E 67 01 52 61 6D 75 73 01 73 74 69 6C 6C C8 72 65 6D 61 69 6E 01 69 6E 73 69 64 65 01 74 68 69 73 01 74 6F 77 65 72 2E C5 CC 43 6F 75 6C 64 01 6F 6E 65 01 6F 66 01 74 68 65 6D C8 62 65 01 73 6F 6D 65 74 68 69 6E 67 01 74 68 61 74 01 63 61 6E 01 66 6C 79 3F C0	1CC 019 028 154 028 0A1 025 029 1C8 068 062 04E 155 028 001 1AC 031 01F 032 028 084 015 1C8 01F 017 01A 03D 001 02E 084 01F 001 010 037 02E 01C 1C5 1CC 01E 028 0A1 025 001 156 03C 023 084 02B 032 028 029 1C8 024 011 028 084 022 01B 041 012 015 079 1C0
03	7E	0x037E	"<CLEAR>
かべに スイッチがあります
おしますか?"	"<CLEAR>There is a switch on
the wall. Press it?"			CLEAR NEWLINE END	EA:FB0C	D0 54 68 65 72 65 01 69 73 01 61 01 73 77 69 74 63 68 01 6F 6E C8 74 68 65 01 77 61 6C 6C 2E 01 50 72 65 73 73 01 69 74 3F C0	1D0 015 084 02C 025 001 04E 043 070 052 084 015 010 037 02E 01C 1C8 014 01B 02E 01C 015 079 1C0
03	7F	0x037F	"<CLEAR>
かべに スイッチがある
スイッチは おされている"	"<CLEAR>There is a switch on the wall.
It has already been pressed."			CLEAR NEWLINE END	EA:FB36	D0 54 68 65 72 65 01 69 73 01 61 01 73 77 69 74 63 68 01 6F 6E 01 74 68 65 01 77 61 6C 6C 2E C8 49 74 01 68 61 73 01 61 6C 72 65 61 64 79 01 62 65 65 6E 01 70 72 65 73 73 65 64 2E C0	1D0 015 084 02C 025 001 04E 043 070 052 084 015 010 038 1C8 04E 043 070 052 029 001 014 01A 039 022 011 038 1C0
